clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],workload level
1527825197,199408,105536,2,204,901,0.0600,0.0300,0.0300,2511,96.4070,0.0000,0.3360,0.0336,0.1512,0.0000,1.3600,1.6129,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2331,79680208896,7384670208,408983552,87.2071,494512128,59996160,90.2331,79680208896,7384670208,68224339968,90.2331,79680208896,7384670208,68224339968,90.2331,79680208896,7384670208,7686217728,8371621888,2693608,2323008,4,232,966,0.2800,0.4700,0.5900,3212,85.4385,0.0000,0.6163,0.0000,3.2526,0.0000,3.4483,7.6491,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9761,79680208896,6822854656,408983552,87.2071,494512128,59996160,90.9761,79680208896,6822854656,68786163712,90.9761,79680208896,6822846464,68786163712,90.9761,79680208896,6822846464,7649484800,8371621888,7371104,7024936,2,215,1960,1.2500,4.0700,4.2300,5142,60.8437,0.0000,0.2535,0.0000,11.1672,0.0000,5.4935,23.2343,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9829,79680208896,6817710080,408983552,87.2071,494512128,59996160,90.9829,79680208896,6817710080,68791336960,90.9830,79680208896,6817673216,68791291904,90.9829,79680208896,6817718272,7079268352,8371621888,2.5
1527825202,123824,73264,4,204,828,0.0500,0.0300,0.0300,2475,96.4898,0.0000,0.3526,0.0336,0.1511,0.0000,1.3772,1.6622,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2331,79680208896,7384678400,408983552,87.2071,494512128,59996160,90.2331,79680208896,7384670208,68224331776,90.2331,79680208896,7384678400,68224331776,90.2331,79680208896,7384678400,7686225920,8371621888,1554488,1210728,2,232,2529,0.2600,0.4600,0.5800,3991,85.6373,0.0000,0.5941,0.0000,3.2675,0.0000,3.3003,7.1827,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9760,79680208896,6822932480,408983552,87.2071,494512128,59996160,90.9759,79680208896,6823030784,68786147328,90.9761,79680208896,6822862848,68786155520,90.9761,79680208896,6822854656,7649628160,8371621888,162624,151128,4,215,3668,1.1500,4.0700,4.1600,3595,61.6509,0.0000,0.2517,0.0000,10.3220,0.0000,5.5625,21.7149,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9829,79680208896,6817726464,408983552,87.2071,494512128,59996160,90.9827,79680208896,6817853440,68791291904,90.9829,79680208896,6817718272,68791156736,90.9827,79680208896,6817853440,7080132608,8371621888,2.5
1527825207,230416,91184,2,204,839,0.0500,0.0300,0.0300,2220,96.4412,0.0000,0.3527,0.0336,0.1511,0.0000,1.4101,1.5956,4294963200,100.0000,4294963200,95.4798,99.7583,95.4799,95.4799,95.4799,90.2331,79680208896,7384690688,408983552,87.2071,494512128,59996160,90.2331,79680208896,7384686592,68224323584,90.2331,79680208896,7384686592,68224323584,90.2331,79680208896,7384686592,7686234112,8371621888,8719640,7640840,5,232,4038,0.3200,0.4600,0.5900,7583,83.8738,0.0000,0.5555,0.0000,3.7460,0.0000,3.2652,7.6689,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9755,79680208896,6823313408,408983552,87.2071,494512128,59996160,90.9753,79680208896,6823469056,68785795072,90.9757,79680208896,6823215104,68785913856,90.9758,79680208896,6823096320,7648800768,8371621888,11798328,16030216,2,215,5230,1.4600,4.0500,4.1700,9294,59.7652,0.0000,0.2494,0.0000,10.8046,0.0000,5.9179,22.2519,4294963200,100.0000,4294963200,95.5954,99.7583,95.5953,95.5954,95.5954,90.9825,79680208896,6818021376,408983552,87.2071,494512128,59996160,90.9823,79680208896,6818222080,68791091200,90.9827,79680208896,6817918976,68790714368,90.9822,79680208896,6818295808,7080787968,8371621888,2.5
1527825212,100928,95696,2,204,911,0.0500,0.0200,0.0300,2506,96.4730,0.0000,0.3358,0.0336,0.1511,0.0000,1.3439,1.5447,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2330,79680208896,7384702976,408983552,87.2071,494512128,59996160,90.2330,79680208896,7384694784,68224315392,90.2330,79680208896,7384694784,68224315392,90.2330,79680208896,7384694784,7686242304,8371621888,6191112,5424000,2,232,2916,0.2900,0.4700,0.5800,6952,83.4818,0.0000,0.5695,0.0000,3.9024,0.0000,3.6286,8.5246,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9751,79680208896,6823649280,408983552,87.2071,494512128,59996160,90.9749,79680208896,6823751680,68785405952,90.9751,79680208896,6823604224,68785459200,90.9752,79680208896,6823550976,7648665600,8371621888,12570024,14658296,2,215,4703,1.3400,4.0400,4.1000,7965,58.1928,0.0000,0.2128,0.0000,11.0776,0.0000,6.0192,24.4236,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9819,79680208896,6818480128,408983552,87.2071,494512128,59996160,90.9817,79680208896,6818615296,68790616064,90.9820,79680208896,6818394112,68790317056,90.9816,79680208896,6818693120,7083282432,8371621888,2.5
1527825217,218672,86184,2,204,873,0.0400,0.0200,0.0300,2316,96.4741,0.0000,0.3358,0.0168,0.1679,0.0000,1.3262,1.6790,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2330,79680208896,7384711168,408983552,87.2071,494512128,59996160,90.2330,79680208896,7384702976,68224299008,90.2330,79680208896,7384711168,68224299008,90.2330,79680208896,7384711168,7686103040,8371621888,4527624,3916328,2,232,2744,0.2700,0.4600,0.5700,5785,83.5233,0.0000,0.4988,0.0000,3.8133,0.0000,3.5313,8.6228,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9748,79680208896,6823899136,408983552,87.2071,494512128,59996160,90.9746,79680208896,6823993344,68785156096,90.9748,79680208896,6823854080,68785213440,90.9749,79680208896,6823796736,7648784384,8371621888,7623456,9032160,2,214,3936,1.4700,4.0200,4.0800,7280,58.1081,0.0000,0.2129,0.0000,11.1269,0.0000,6.0068,24.6274,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9814,79680208896,6818836480,408983552,87.2071,494512128,59996160,90.9813,79680208896,6818971648,68790243328,90.9815,79680208896,6818766848,68789960704,90.9812,79680208896,6819049472,7084187648,8371621888,2.5
1527825222,116344,64560,3,204,839,0.0400,0.0200,0.0300,2369,96.4418,0.0000,0.3358,0.0168,0.1846,0.0000,1.3427,1.6454,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2330,79680208896,7384723456,408983552,87.2071,494512128,59996160,90.2330,79680208896,7384711168,68224286720,90.2330,79680208896,7384723456,68224299008,90.2330,79680208896,7384711168,7686144000,8371621888,4504304,3906792,2,232,2711,0.2500,0.4600,0.5600,5695,83.6691,0.0000,0.4812,0.0000,3.7763,0.0000,3.5256,8.6259,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9744,79680208896,6824140800,408983552,87.2071,494512128,59996160,90.9743,79680208896,6824243200,68784914432,90.9745,79680208896,6824095744,68784963584,90.9746,79680208896,6824046592,7648776192,8371621888,7676224,9033608,4,214,3936,1.3600,4.0000,4.0200,6700,58.0754,0.0000,0.2309,0.0000,10.9492,0.0000,6.0352,24.7780,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9810,79680208896,6819188736,408983552,87.2071,494512128,59996160,90.9808,79680208896,6819336192,68789891072,90.9811,79680208896,6819119104,68789604352,90.9807,79680208896,6819405824,7085064192,8371621888,2.5
1527825227,208672,109952,3,204,867,0.0400,0.0200,0.0300,2501,96.3926,0.0000,0.3523,0.0168,0.1846,0.0000,1.3253,1.6946,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2330,79680208896,7384731648,408983552,87.2071,494512128,59996160,90.2330,79680208896,7384731648,68224278528,90.2330,79680208896,7384731648,68224278528,90.2330,79680208896,7384731648,7686156288,8371621888,4536952,3944960,3,232,2757,0.2300,0.4600,0.5500,5877,83.3868,0.0000,0.4808,0.0000,3.8462,0.0000,3.4544,8.7963,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9741,79680208896,6824390656,408983552,87.2071,494512128,59996160,90.9740,79680208896,6824484864,68784664576,90.9742,79680208896,6824345600,68784721920,90.9742,79680208896,6824288256,7648395264,8371621888,7614552,9079968,3,214,3928,1.2500,3.9800,3.9500,7149,58.1644,0.0000,0.2492,0.0000,11.1230,0.0000,6.1344,24.6663,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9805,79680208896,6819549184,408983552,87.2071,494512128,59996160,90.9803,79680208896,6819688448,68789534720,90.9806,79680208896,6819475456,68789243904,90.9802,79680208896,6819766272,7085707264,8371621888,2.5
1527825232,111120,71192,2,204,851,0.0300,0.0200,0.0300,2333,96.3771,0.0000,0.3356,0.0168,0.2349,0.0000,1.3423,1.7114,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2330,79680208896,7384748032,408983552,87.2071,494512128,59996160,90.2330,79680208896,7384739840,68224270336,90.2330,79680208896,7384739840,68224270336,90.2330,79680208896,7384739840,7686037504,8371621888,4477736,3878632,6,232,2733,0.2100,0.4500,0.5400,5689,83.3156,0.0000,0.4803,0.0000,3.7518,0.0000,3.4360,8.9470,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9738,79680208896,6824632320,408983552,87.2071,494512128,59996160,90.9736,79680208896,6824734720,68784422912,90.9738,79680208896,6824587264,68784467968,90.9739,79680208896,6824542208,7648260096,8371621888,7679168,9053464,2,214,3953,1.1500,3.9600,3.8800,7133,58.0302,0.0000,0.2668,0.0000,11.0105,0.0000,6.1358,24.4176,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9800,79680208896,6819905536,408983552,87.2071,494512128,59996160,90.9798,79680208896,6820081664,68789174272,90.9801,79680208896,6819835904,68788854784,90.9797,79680208896,6820155392,7085772800,8371621888,2.5
1527825237,197208,82568,2,204,925,0.0300,0.0200,0.0300,2457,96.3249,0.0000,0.3187,0.0168,0.2180,0.0000,1.3593,1.7108,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2330,79680208896,7384756224,408983552,87.2071,494512128,59996160,90.2330,79680208896,7384748032,68224253952,90.2330,79680208896,7384756224,68224262144,90.2330,79680208896,7384748032,7686053888,8371621888,4560568,3962400,2,232,2803,0.1900,0.4500,0.5300,6009,83.0728,0.0000,0.4438,0.0000,3.8352,0.0000,3.5708,8.9650,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9734,79680208896,6824890368,408983552,87.2071,494512128,59996160,90.9733,79680208896,6824984576,68784181248,90.9735,79680208896,6824828928,68784226304,90.9736,79680208896,6824783872,7648096256,8371621888,7633416,9049360,2,214,3932,1.0500,3.9700,3.8200,7006,57.7719,0.0000,0.2478,0.0000,11.2055,0.0000,6.0542,24.6018,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9795,79680208896,6820290560,408983552,87.2071,494512128,59996160,90.9793,79680208896,6820442112,68788785152,90.9796,79680208896,6820225024,68788494336,90.9792,79680208896,6820515840,7086448640,8371621888,2.5
1527825242,112512,101360,2,204,893,0.0300,0.0200,0.0300,2541,96.4412,0.0000,0.2349,0.0000,0.2350,0.0000,1.3096,1.7785,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2330,79680208896,7384764416,408983552,87.2071,494512128,59996160,90.2330,79680208896,7384756224,68224245760,90.2330,79680208896,7384764416,68224245760,90.2330,79680208896,7384764416,7686156288,8371621888,4566792,3951560,2,232,2779,0.1800,0.4500,0.5200,5625,83.4311,0.0000,0.4446,0.0178,3.7565,0.0000,3.5200,8.9454,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9731,79680208896,6825132032,408983552,87.2071,494512128,59996160,90.9730,79680208896,6825230336,68783923200,90.9732,79680208896,6825086976,68783980544,90.9733,79680208896,6825029632,7648030720,8371621888,7672848,9057048,4,214,3918,1.5300,3.9600,3.8700,6971,57.7719,0.0000,0.2304,0.0000,11.1150,0.0000,6.1008,24.6544,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9790,79680208896,6820659200,408983552,87.2071,494512128,59996160,90.9789,79680208896,6820773888,68788428800,90.9791,79680208896,6820581376,68788150272,90.9788,79680208896,6820859904,7086931968,8371621888,2.5
1527825247,208920,547880,2,204,865,0.0200,0.0200,0.0300,2462,96.4591,0.0000,0.2351,0.0000,0.2350,0.0000,1.3092,1.7126,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2329,79680208896,7384772608,408983552,87.2071,494512128,59996160,90.2329,79680208896,7384772608,68224237568,90.2329,79680208896,7384772608,68224237568,90.2329,79680208896,7384772608,7686078464,8371621888,4510952,4408224,3,232,2686,0.1600,0.4400,0.5100,5931,83.4844,0.0000,0.4087,0.0178,3.8222,0.0000,3.5022,8.8680,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9728,79680208896,6825377792,408983552,87.2071,494512128,59996160,90.9727,79680208896,6825480192,68783677440,90.9729,79680208896,6825332736,68783726592,90.9729,79680208896,6825283584,7647825920,8371621888,7635448,9558632,5,214,4011,1.4900,3.9400,3.8200,7192,57.5195,0.0000,0.2475,0.0177,11.2171,0.0000,6.1228,24.7304,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9786,79680208896,6820990976,408983552,87.2071,494512128,59996160,90.9784,79680208896,6821126144,68788084736,90.9787,79680208896,6820925440,68787802112,90.9783,79680208896,6821208064,7087239168,8371621888,2.5
1527825252,113320,71432,3,204,852,0.0200,0.0200,0.0200,2496,96.4585,0.0000,0.2518,0.0000,0.2182,0.0000,1.3089,1.7458,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2329,79680208896,7384780800,408983552,87.2071,494512128,59996160,90.2329,79680208896,7384780800,68224229376,90.2329,79680208896,7384780800,68224229376,90.2329,79680208896,7384780800,7686012928,8371621888,4561024,3942664,3,232,2771,0.1500,0.4400,0.5000,5832,83.4074,0.0000,0.3733,0.0178,3.8065,0.0000,3.5378,8.8340,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9725,79680208896,6825619456,408983552,87.2071,494512128,59996160,90.9724,79680208896,6825680896,68783435776,90.9725,79680208896,6825574400,68783480832,90.9726,79680208896,6825525248,7647866880,8371621888,7672224,9046480,2,214,4007,1.3700,3.9100,3.7600,7104,57.6752,0.0000,0.2303,0.0355,11.2334,0.0000,6.0681,24.7653,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9781,79680208896,6821343232,408983552,87.2071,494512128,59996160,90.9780,79680208896,6821425152,68787732480,90.9782,79680208896,6821277696,68787515392,90.9779,79680208896,6821494784,7087767552,8371621888,2.5
1527825257,246032,126144,3,204,860,0.0200,0.0200,0.0200,2521,96.4921,0.0000,0.2349,0.0000,0.2350,0.0000,1.3765,1.7279,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2329,79680208896,7384801280,408983552,87.2071,494512128,59996160,90.2329,79680208896,7384788992,68224208896,90.2329,79680208896,7384801280,68224221184,90.2329,79680208896,7384788992,7686094848,8371621888,4524944,3937360,5,232,2742,0.3800,0.4400,0.5400,5803,82.7500,0.0000,0.3737,0.0178,3.8880,0.0000,3.5416,8.8968,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9722,79680208896,6825828352,408983552,87.2071,494512128,59996160,90.9721,79680208896,6825922560,68783226880,90.9723,79680208896,6825783296,68783280128,90.9723,79680208896,6825730048,7648063488,8371621888,7637336,9093992,3,214,3909,1.2600,3.9000,3.7000,6844,55.9545,0.0000,0.2127,0.0355,11.5788,0.0000,6.3190,24.8493,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9778,79680208896,6821634048,408983552,87.2071,494512128,59996160,90.9776,79680208896,6821781504,68787449856,90.9778,79680208896,6821560320,68787163136,90.9775,79680208896,6821847040,7087796224,8371621888,2.5
1527825262,93688,69360,3,204,837,0.0200,0.0200,0.0200,2333,96.4430,0.0000,0.2183,0.0000,0.2517,0.0000,1.3425,1.6622,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2329,79680208896,7384809472,408983552,87.2071,494512128,59996160,90.2329,79680208896,7384801280,68224208896,90.2329,79680208896,7384801280,68224208896,90.2329,79680208896,7384801280,7686041600,8371621888,4512392,3915056,6,232,2708,0.3500,0.4600,0.5300,5749,82.4599,0.0000,0.3404,0.0180,4.0813,0.0000,3.7011,9.4590,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9719,79680208896,6826074112,408983552,87.2071,494512128,59996160,90.9717,79680208896,6826176512,68782985216,90.9719,79680208896,6826024960,68783038464,90.9720,79680208896,6825971712,7647731712,8371621888,7675288,9033856,2,214,3960,1.3200,3.8800,3.6700,6872,54.3190,0.0000,0.2141,0.0357,12.4620,0.0000,6.3050,26.4050,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9773,79680208896,6821986304,408983552,87.2071,494512128,59996160,90.9771,79680208896,6822137856,68787093504,90.9774,79680208896,6821916672,68786798592,90.9770,79680208896,6822211584,7087779840,8371621888,2.5
1527825267,225960,85008,2,204,853,0.0200,0.0200,0.0200,2402,96.4753,0.0000,0.2182,0.0000,0.2516,0.0000,1.3262,1.7120,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2329,79680208896,7384817664,408983552,87.2071,494512128,59996160,90.2329,79680208896,7384809472,68224192512,90.2329,79680208896,7384817664,68224192512,90.2329,79680208896,7384817664,7686152192,8371621888,4559472,3960408,3,232,2804,0.3200,0.4500,0.5300,5826,84.4102,0.0000,0.3607,0.0181,3.4233,0.0000,3.7324,9.0532,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9715,79680208896,6826328064,408983552,87.2071,494512128,59996160,90.9714,79680208896,6826422272,68782739456,90.9716,79680208896,6826270720,68782788608,90.9717,79680208896,6826221568,7649505280,8371621888,7660872,9050352,6,214,3952,1.2100,3.8600,3.6100,7002,57.0448,0.0000,0.2338,0.0360,11.9993,0.0000,6.0781,25.8094,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9768,79680208896,6822354944,408983552,87.2071,494512128,59996160,90.9766,79680208896,6822494208,68786724864,90.9769,79680208896,6822285312,68786454528,90.9765,79680208896,6822555648,7097446400,8371621888,2.5
1527825272,107072,102736,2,204,893,0.0200,0.0200,0.0200,2719,96.4759,0.0000,0.2518,0.0000,0.2350,0.0000,1.3756,1.7456,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2329,79680208896,7384834048,408983552,87.2071,494512128,59996160,90.2329,79680208896,7384817664,68224184320,90.2329,79680208896,7384825856,68224184320,90.2329,79680208896,7384825856,7686000640,8371621888,4527632,3976976,4,232,2700,0.2900,0.4500,0.5200,5886,84.2363,0.0000,0.3627,0.0181,3.4614,0.0000,3.4295,8.4512,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9712,79680208896,6826569728,408983552,87.2071,494512128,59996160,90.9711,79680208896,6826663936,68782485504,90.9713,79680208896,6826524672,68782542848,90.9714,79680208896,6826467328,7649574912,8371621888,7677072,9096216,7,214,3956,1.1200,3.8500,3.5500,7000,58.7233,0.0000,0.2358,0.0363,11.7178,0.0000,5.9347,23.3406,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9763,79680208896,6822707200,408983552,87.2071,494512128,59996160,90.9761,79680208896,6822846464,68786372608,90.9764,79680208896,6822637568,68786094080,90.9761,79680208896,6822916096,7098011648,8371621888,2.5
1527825277,214008,83208,5,204,875,0.0100,0.0200,0.0200,2552,96.4759,0.0000,0.2349,0.0000,0.2182,0.0000,1.4096,1.6614,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2329,79680208896,7384834048,408983552,87.2071,494512128,59996160,90.2329,79680208896,7384834048,68224176128,90.2329,79680208896,7384834048,68224176128,90.2329,79680208896,7384834048,7685824512,8371621888,4549312,3930232,3,232,2734,0.2700,0.4500,0.5100,5912,84.1437,0.0000,0.3809,0.0181,3.5734,0.0000,3.4620,8.3802,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9709,79680208896,6826815488,408983552,87.2071,494512128,59996160,90.9708,79680208896,6826917888,68782243840,90.9710,79680208896,6826766336,68782288896,90.9710,79680208896,6826721280,7649406976,8371621888,7651992,9038992,2,214,3916,1.1100,3.8300,3.5100,7229,59.0620,0.0000,0.2180,0.0363,11.5329,0.0000,5.9123,23.2153,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9759,79680208896,6823051264,408983552,87.2071,494512128,59996160,90.9757,79680208896,6823198720,68786028544,90.9760,79680208896,6822981632,68785741824,90.9756,79680208896,6823268352,7102521344,8371621888,2.5
