clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],sla level
1527832067,113024,565376,2,203,662,0.0500,24.8200,16.8800,1646,96.3700,0.0000,0.5187,0.0167,0.1506,0.0000,1.2876,1.6396,4098297856,95.4211,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2275,79680208896,7388884992,408983552,87.2071,494512128,59996160,90.2275,79680208896,7388884992,68220125184,90.2275,79680208896,7388876800,68220125184,90.2275,79680208896,7388884992,8017547264,8371621888,1912320,1609176,2,234,1590,0.3700,12.2100,3.1600,3659,83.8278,0.0000,0.2712,0.0159,3.9707,0.0000,3.4785,8.4064,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8068,79680208896,6950899712,408983552,87.2071,494512128,59996160,90.8067,79680208896,6950936576,68658135040,90.8068,79680208896,6950875136,68658155520,90.8068,79680208896,6950854656,7593811968,8371621888,2878640,3544976,2,222,2481,0.3100,2.2000,0.6700,4094,85.4670,0.0000,0.3973,0.0181,2.5442,0.0000,3.2252,8.1257,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9671,79680208896,6829715456,408983552,87.2071,494512128,59996160,90.9671,79680208896,6829723648,68779294720,90.9671,79680208896,6829715456,68779286528,90.9671,79680208896,6829723648,2802348032,8371621888,2
1527832072,50904,53040,2,203,657,0.0400,24.6900,16.6000,1644,96.4226,0.0000,0.5016,0.0167,0.1839,0.0000,1.3035,1.6218,4098297856,95.4211,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2275,79680208896,7388893184,408983552,87.2071,494512128,59996160,90.2275,79680208896,7388893184,68220116992,90.2275,79680208896,7388884992,68220116992,90.2275,79680208896,7388893184,8017428480,8371621888,1953488,1657296,6,234,1661,0.3700,12.1500,3.1100,3730,83.9163,0.0000,0.2711,0.0160,3.9738,0.0000,3.5242,8.4516,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8067,79680208896,6950985728,408983552,87.2071,494512128,59996160,90.8066,79680208896,6951022592,68658053120,90.8067,79680208896,6950957056,68658053120,90.8067,79680208896,6950957056,7593795584,8371621888,2839632,3599624,4,222,2454,0.2800,2.1900,0.6500,4039,85.2666,0.0000,0.5584,0.0180,2.6311,0.0000,3.2217,8.3393,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9671,79680208896,6829723648,408983552,87.2071,494512128,59996160,90.9670,79680208896,6829727744,68779286528,90.9671,79680208896,6829723648,68779274240,90.9670,79680208896,6829735936,2802360320,8371621888,2
1527832077,107648,55144,2,203,648,0.0400,24.5500,16.3200,1579,96.4238,0.0000,0.3676,0.0167,0.2005,0.0000,1.2698,1.6374,4098301952,95.4211,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2275,79680208896,7388909568,408983552,87.2071,494512128,59996160,90.2275,79680208896,7388901376,68220108800,90.2275,79680208896,7388893184,68220108800,90.2275,79680208896,7388901376,8017580032,8371621888,1971272,1614960,2,234,1597,0.3400,12.0900,3.0800,3701,83.8921,0.0000,0.2872,0.0159,4.0204,0.0000,3.4956,8.3280,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8065,79680208896,6951084032,408983552,87.2071,494512128,59996160,90.8065,79680208896,6951124992,68657942528,90.8066,79680208896,6951067648,68657971200,90.8066,79680208896,6951038976,7593582592,8371621888,2904304,3567472,2,222,2453,0.2600,2.1800,0.6400,4159,85.3180,0.0000,0.5404,0.0180,2.6311,0.0000,3.1909,8.3228,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9670,79680208896,6829735936,408983552,87.2071,494512128,59996160,90.9670,79680208896,6829748224,68779274240,90.9670,79680208896,6829735936,68779261952,90.9670,79680208896,6829748224,2802388992,8371621888,2
1527832082,63528,77616,2,203,724,0.0400,24.4200,16.0500,1780,96.3904,0.0000,0.4513,0.0167,0.2172,0.0000,1.2703,1.6380,4098301952,95.4211,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2275,79680208896,7388917760,408983552,87.2071,494512128,59996160,90.2275,79680208896,7388909568,68220092416,90.2275,79680208896,7388901376,68220100608,90.2275,79680208896,7388909568,8017461248,8371621888,1926000,1615056,2,234,1643,0.3900,12.0300,3.0300,3540,83.7907,0.0000,0.2874,0.0160,3.9303,0.0000,3.5121,8.3027,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8064,79680208896,6951186432,408983552,87.2071,494512128,59996160,90.8063,79680208896,6951235584,68657840128,90.8064,79680208896,6951170048,68657860608,90.8065,79680208896,6951149568,7593684992,8371621888,2837160,3546984,6,222,2407,0.2400,2.1700,0.6300,4037,85.2125,0.0000,0.7206,0.0180,2.6112,0.0000,3.0636,8.2868,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9670,79680208896,6829756416,408983552,87.2071,494512128,59996160,90.9670,79680208896,6829756416,68779261952,90.9670,79680208896,6829748224,68779253760,90.9670,79680208896,6829756416,2802335744,8371621888,2
1527832087,107576,55344,5,203,672,0.0300,24.2900,15.7800,1680,96.3755,0.0000,0.4678,0.0167,0.2172,0.0000,1.2863,1.6539,4098301952,95.4211,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2274,79680208896,7388930048,408983552,87.2071,494512128,59996160,90.2275,79680208896,7388917760,68220080128,90.2274,79680208896,7388917760,68220080128,90.2274,79680208896,7388930048,8017477632,8371621888,1956432,2121432,3,234,1542,0.3300,11.9600,2.9800,3627,83.7885,0.0000,0.3034,0.0160,4.0230,0.0000,3.6068,8.3200,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8062,79680208896,6951305216,408983552,87.2071,494512128,59996160,90.8062,79680208896,6951342080,68657733632,90.8063,79680208896,6951276544,68657754112,90.8063,79680208896,6951256064,7593734144,8371621888,2891936,4079344,2,222,2509,0.2200,2.1500,0.6200,4488,85.2565,0.0000,0.7203,0.0180,2.6662,0.0000,3.0958,8.3018,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9670,79680208896,6829764608,408983552,87.2071,494512128,59996160,90.9670,79680208896,6829772800,68779245568,90.9670,79680208896,6829764608,68779237376,90.9670,79680208896,6829772800,2802388992,8371621888,2
1527832092,59544,51808,2,203,649,0.0300,24.1600,15.5200,1687,96.3767,0.0000,0.4677,0.0167,0.2338,0.0000,1.2855,1.6536,4098301952,95.4211,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2274,79680208896,7388938240,408983552,87.2071,494512128,59996160,90.2274,79680208896,7388930048,68220071936,90.2274,79680208896,7388930048,68220071936,90.2274,79680208896,7388938240,8017629184,8371621888,1922784,1603800,4,234,1580,0.3000,11.9000,2.9300,3497,83.9623,0.0000,0.3040,0.0160,3.8843,0.0000,3.5640,8.2560,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8061,79680208896,6951407616,408983552,87.2071,494512128,59996160,90.8061,79680208896,6951444480,68657623040,90.8061,79680208896,6951387136,68657639424,90.8062,79680208896,6951370752,7593590784,8371621888,2835120,3539984,2,222,2496,0.2000,2.1400,0.6100,4243,85.3799,0.0000,0.7018,0.0180,2.7178,0.0000,3.0232,8.2059,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9670,79680208896,6829772800,408983552,87.2071,494512128,59996160,90.9670,79680208896,6829780992,68779237376,90.9670,79680208896,6829772800,68779229184,90.9670,79680208896,6829780992,2802163712,8371621888,2
1527832097,105824,79000,2,203,646,0.0300,24.0300,15.2600,1547,96.3278,0.0000,0.4842,0.0167,0.2505,0.0000,1.2690,1.6363,4098301952,95.4211,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2274,79680208896,7388954624,408983552,87.2071,494512128,59996160,90.2274,79680208896,7388946432,68220063744,90.2274,79680208896,7388938240,68220063744,90.2274,79680208896,7388946432,8017653760,8371621888,1949544,1607800,4,234,1503,0.2800,11.8300,2.8800,3504,84.0230,0.0000,0.2878,0.0160,3.8818,0.0000,3.4543,8.2814,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8060,79680208896,6951510016,408983552,87.2071,494512128,59996160,90.8059,79680208896,6951555072,68657520640,90.8060,79680208896,6951489536,68657537024,90.8060,79680208896,6951473152,7593598976,8371621888,2882872,3550408,2,222,2411,0.1800,2.1300,0.6000,4151,85.2952,0.0000,0.7019,0.0000,2.7178,0.0000,3.0946,8.2253,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9670,79680208896,6829789184,408983552,87.2071,494512128,59996160,90.9670,79680208896,6829797376,68779220992,90.9670,79680208896,6829789184,68779212800,90.9670,79680208896,6829797376,2802401280,8371621888,2
1527832102,59248,52352,2,203,688,0.0200,23.9000,15.0100,1616,96.3791,0.0000,0.4841,0.0167,0.2336,0.0000,1.3013,1.6361,4098301952,95.4212,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2274,79680208896,7388962816,408983552,87.2071,494512128,59996160,90.2274,79680208896,7388954624,68220047360,90.2274,79680208896,7388946432,68220055552,90.2274,79680208896,7388954624,8017543168,8371621888,1926592,1636464,2,234,1611,0.2600,11.7700,2.8300,3584,84.0902,0.0000,0.2876,0.0160,3.8203,0.0000,3.5121,8.2601,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8058,79680208896,6951620608,408983552,87.2071,494512128,59996160,90.8058,79680208896,6951657472,68657410048,90.8059,79680208896,6951600128,68657438720,90.8059,79680208896,6951571456,7593664512,8371621888,2833016,3573992,5,222,2425,0.1700,2.1200,0.5900,4253,85.1878,0.0000,0.7018,0.0000,2.8053,0.0000,3.0216,8.0979,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9669,79680208896,6829805568,408983552,87.2071,494512128,59996160,90.9669,79680208896,6829805568,68779204608,90.9669,79680208896,6829805568,68779196416,90.9669,79680208896,6829813760,2802380800,8371621888,2
1527832107,112960,50416,2,203,673,0.0200,23.7700,14.7600,1899,96.3946,0.0000,0.4171,0.0167,0.2336,0.0000,1.2853,1.6683,4098306048,95.4212,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2274,79680208896,7388971008,408983552,87.2071,494512128,59996160,90.2274,79680208896,7388962816,68220039168,90.2274,79680208896,7388962816,68220047360,90.2274,79680208896,7388962816,8017534976,8371621888,1955648,1611040,2,234,1564,0.2400,11.7100,2.7800,3622,84.0851,0.0000,0.2878,0.0160,3.7865,0.0000,3.5006,8.2347,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8057,79680208896,6951718912,408983552,87.2071,494512128,59996160,90.8056,79680208896,6951759872,68657307648,90.8057,79680208896,6951702528,68657336320,90.8058,79680208896,6951673856,7593459712,8371621888,2885616,3544784,2,222,2432,0.1600,2.1100,0.5800,4253,85.0808,0.0000,0.7009,0.0000,2.8027,0.0000,2.9987,8.3214,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9669,79680208896,6829813760,408983552,87.2071,494512128,59996160,90.9669,79680208896,6829813760,68779196416,90.9669,79680208896,6829813760,68779196416,90.9669,79680208896,6829813760,2802237440,8371621888,2
1527832112,68136,103160,2,203,675,0.0200,23.6400,14.5200,1676,96.4441,0.0000,0.4173,0.0167,0.2503,0.0000,1.2857,1.6024,4098306048,95.4212,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2274,79680208896,7388979200,408983552,87.2071,494512128,59996160,90.2274,79680208896,7388971008,68220030976,90.2274,79680208896,7388971008,68220030976,90.2274,79680208896,7388979200,8017448960,8371621888,1930568,1610280,2,234,1607,0.2200,11.6400,2.7400,3510,84.1735,0.0000,0.2718,0.0160,3.7274,0.0000,3.6160,8.2174,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8056,79680208896,6951825408,408983552,87.2071,494512128,59996160,90.8055,79680208896,6951870464,68657205248,90.8056,79680208896,6951804928,68657225728,90.8056,79680208896,6951784448,7593508864,8371621888,2827680,3558872,4,222,2490,0.1400,2.1000,0.5700,3924,84.8718,0.0000,0.6638,0.0000,2.9048,0.0000,3.0466,8.4320,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9669,79680208896,6829821952,408983552,87.2071,494512128,59996160,90.9669,79680208896,6829821952,68779188224,90.9669,79680208896,6829821952,68779180032,90.9669,79680208896,6829830144,2802192384,8371621888,2
1527832117,106360,56704,4,203,670,0.0200,23.5200,14.2700,1743,96.4280,0.0000,0.4174,0.0167,0.2336,0.0000,1.2521,1.6027,4098306048,95.4212,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2274,79680208896,7388991488,408983552,87.2071,494512128,59996160,90.2274,79680208896,7388991488,68220018688,90.2274,79680208896,7388979200,68220018688,90.2274,79680208896,7388991488,8017846272,8371621888,1958704,1648016,2,234,1548,0.2000,11.5800,2.6900,3498,84.1062,0.0000,0.2881,0.0160,3.6634,0.0000,3.6189,8.1799,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8054,79680208896,6951936000,408983552,87.2071,494512128,59996160,90.8054,79680208896,6951972864,68657098752,90.8054,79680208896,6951911424,68657119232,90.8055,79680208896,6951890944,7593455616,8371621888,2889048,3609168,3,222,2451,0.1300,2.0800,0.5600,4295,84.5632,0.0000,0.6803,0.0000,3.0390,0.0000,3.0005,8.6466,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9669,79680208896,6829834240,408983552,87.2071,494512128,59996160,90.9669,79680208896,6829842432,68779175936,90.9669,79680208896,6829834240,68779167744,90.9669,79680208896,6829842432,2802298880,8371621888,2
1527832122,59528,51184,2,203,683,0.0200,23.3900,14.0400,1685,96.4268,0.0000,0.4007,0.0167,0.2171,0.0000,1.3020,1.6697,4098306048,95.4212,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2274,79680208896,7388999680,408983552,87.2071,494512128,59996160,90.2274,79680208896,7388999680,68220010496,90.2274,79680208896,7388991488,68220010496,90.2274,79680208896,7388999680,8017874944,8371621888,1926392,1606000,2,234,1560,0.1800,11.5200,2.6400,3444,84.0818,0.0000,0.2879,0.0160,3.6297,0.0000,3.6599,8.2840,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8053,79680208896,6952038400,408983552,87.2071,494512128,59996160,90.8052,79680208896,6952083456,68656992256,90.8053,79680208896,6952017920,68657016832,90.8053,79680208896,6951993344,7593467904,8371621888,2827968,3553416,3,222,2485,0.1200,2.0700,0.5500,4266,84.3148,0.0000,0.5715,0.0000,3.1044,0.0000,3.0536,8.8766,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9669,79680208896,6829842432,408983552,87.2071,494512128,59996160,90.9669,79680208896,6829850624,68779167744,90.9669,79680208896,6829842432,68779159552,90.9669,79680208896,6829850624,2802343936,8371621888,2
1527832127,108584,532752,2,203,665,0.0200,23.2600,13.8000,1632,96.4924,0.0000,0.4007,0.0167,0.2004,0.0000,1.2698,1.6363,4098306048,95.4213,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2273,79680208896,7389020160,408983552,87.2071,494512128,59996160,90.2273,79680208896,7389011968,68219998208,90.2273,79680208896,7388999680,68219998208,90.2273,79680208896,7389011968,8017895424,8371621888,1979688,1617912,5,234,1578,0.1800,11.4600,2.6000,3650,84.0818,0.0000,0.2876,0.0160,3.5977,0.0000,3.6433,8.3413,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8052,79680208896,6952124416,408983552,87.2071,494512128,59996160,90.8051,79680208896,6952161280,68656902144,90.8052,79680208896,6952108032,68656902144,90.8052,79680208896,6952108032,7593553920,8371621888,2898344,3571656,2,222,2409,0.1100,2.0600,0.5400,3960,84.5714,0.0000,0.5712,0.0000,3.0692,0.0000,2.9475,9.0503,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9669,79680208896,6829850624,408983552,87.2071,494512128,59996160,90.9669,79680208896,6829858816,68779159552,90.9669,79680208896,6829850624,68779151360,90.9669,79680208896,6829858816,2802225152,8371621888,2
1527832132,63176,84200,5,203,713,0.0100,23.1400,13.5700,1740,96.4322,0.0000,0.3843,0.0168,0.1508,0.0000,1.2898,1.6374,4098306048,95.4213,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2273,79680208896,7389028352,408983552,87.2071,494512128,59996160,90.2273,79680208896,7389020160,68219981824,90.2273,79680208896,7389011968,68219990016,90.2273,79680208896,7389020160,8017657856,8371621888,1911168,1640248,4,234,1583,0.1700,11.3900,2.5600,3445,84.2156,0.0000,0.2880,0.0160,3.5680,0.0000,3.5977,8.3187,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8050,79680208896,6952226816,408983552,87.2071,494512128,59996160,90.8050,79680208896,6952271872,68656799744,90.8050,79680208896,6952210432,68656820224,90.8051,79680208896,6952189952,7593525248,8371621888,2853528,3573328,2,222,2422,0.1000,2.0500,0.5300,4069,84.5523,0.0000,0.4464,0.0000,3.0136,0.0000,2.9086,8.9821,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9669,79680208896,6829862912,408983552,87.2071,494512128,59996160,90.9668,79680208896,6829875200,68779147264,90.9669,79680208896,6829862912,68779134976,90.9668,79680208896,6829875200,2802401280,8371621888,2
1527832137,107560,56224,2,203,672,0.0100,23.0100,13.3500,1576,96.6147,0.0000,0.3352,0.0168,0.1509,0.0000,1.2902,1.7094,4098310144,95.4213,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2273,79680208896,7389036544,408983552,87.2071,494512128,59996160,90.2273,79680208896,7389036544,68219973632,90.2273,79680208896,7389028352,68219973632,90.2273,79680208896,7389036544,8017682432,8371621888,1972008,1622472,2,234,1579,0.1500,11.3300,2.5100,3613,84.2990,0.0000,0.2720,0.0160,3.5846,0.0000,3.6314,8.3027,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8049,79680208896,6952337408,408983552,87.2071,494512128,59996160,90.8048,79680208896,6952378368,68656701440,90.8049,79680208896,6952308736,68656717824,90.8049,79680208896,6952292352,7593500672,8371621888,2888888,3566320,2,222,2478,0.0900,2.0400,0.5200,4212,84.5317,0.0000,0.4996,0.0000,2.9979,0.0000,2.8704,9.0293,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9668,79680208896,6829879296,408983552,87.2071,494512128,59996160,90.9668,79680208896,6829887488,68779134976,90.9668,79680208896,6829875200,68779122688,90.9668,79680208896,6829887488,2802348032,8371621888,2
1527832142,59352,79336,2,202,726,0.0100,22.8900,13.1300,1769,96.5488,0.0000,0.2513,0.0168,0.1340,0.0000,1.6580,1.7253,4098310144,95.4216,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2273,79680208896,7389048832,408983552,87.2071,494512128,59996160,90.2273,79680208896,7389044736,68219961344,90.2273,79680208896,7389036544,68219961344,90.2273,79680208896,7389048832,8017690624,8371621888,1904584,1603312,2,234,1620,0.1300,11.2700,2.4700,3630,84.5032,0.0000,0.2721,0.0160,3.5703,0.0000,3.5200,8.2746,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8047,79680208896,6952443904,408983552,87.2071,494512128,59996160,90.8047,79680208896,6952488960,68656586752,90.8048,79680208896,6952427520,68656603136,90.8048,79680208896,6952407040,7593615360,8371621888,2837856,3542704,2,222,2412,0.0900,2.0300,0.5100,3992,84.6442,0.0000,0.3389,0.0000,3.0860,0.0000,2.9223,9.0423,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9668,79680208896,6829895680,408983552,87.2071,494512128,59996160,90.9668,79680208896,6829895680,68779114496,90.9668,79680208896,6829895680,68779106304,90.9668,79680208896,6829903872,2802425856,8371621888,2
1527832147,119016,61360,2,211,723,0.0100,22.7700,12.9100,1915,95.1575,0.0000,0.2513,0.0168,0.1675,0.0000,2.5469,1.8764,4098322432,95.4217,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2273,79680208896,7389069312,408983552,87.2071,494512128,59996160,90.2273,79680208896,7389057024,68219949056,90.2273,79680208896,7389048832,68219949056,90.2273,79680208896,7389061120,3710836736,8371621888,1977160,2128168,3,234,1557,0.2000,11.2100,2.4500,3762,84.5476,0.0000,0.2725,0.0160,3.3985,0.0000,3.3980,8.2225,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.8046,79680208896,6952554496,408983552,87.2071,494512128,59996160,90.8045,79680208896,6952591360,68656484352,90.8046,79680208896,6952525824,68656500736,90.8047,79680208896,6952509440,7593684992,8371621888,2883936,4067000,5,223,2468,0.0800,2.0200,0.5100,4601,84.5578,0.0000,0.3566,0.0000,3.1016,0.0000,2.8729,9.0942,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9668,79680208896,6829903872,408983552,87.2071,494512128,59996160,90.9668,79680208896,6829912064,68779106304,90.9668,79680208896,6829903872,68779098112,90.9668,79680208896,6829912064,2802503680,8371621888,2
